employee_id,department,role,week,typing_speed_wpm,meeting_hours_per_day,after_hours_app_usage_hrs,weekend_logins,calendar_density,slack_response_time_min,task_completion_rate,pto_days_used,focus_time_blocks,email_volume_per_day,burnout_score,risk_label
EMP_0066,Finance,Junior,2,49.13,4.97,2.06,2,0.512,34.08,0.719,0,3.51,33.61,35.06,Low
EMP_0066,Finance,Junior,3,53.69,3.43,1.09,4,0.665,19.07,0.76,0,2.94,30.55,29.01,Low
EMP_0066,Finance,Junior,4,59.91,3.6,2.5,2,0.438,24.35,0.766,1,2.68,33.83,30.23,Low
EMP_0066,Finance,Junior,5,54.47,3.44,1.25,0,0.709,14.32,0.737,1,3.37,53.01,34.59,Low
EMP_0066,Finance,Junior,6,51.87,3.15,2.09,2,0.541,25.25,0.693,1,1.61,37.97,42.42,Medium
EMP_0066,Finance,Junior,7,62.86,3.89,1.81,3,0.536,23.62,0.62,1,2.81,47.59,33.6,Low
EMP_0066,Finance,Junior,8,46.13,5.06,1.05,3,0.58,7.35,0.723,2,2.86,33.56,29.53,Low
EMP_0066,Finance,Junior,9,47.22,3.09,2.2,3,0.431,19.74,0.761,0,2.2,60.27,41.74,Medium
EMP_0066,Finance,Junior,10,48.99,6.39,2.84,1,0.671,38.3,0.556,0,1.64,57.26,43.21,Medium
EMP_0066,Finance,Junior,11,54.49,3.53,1.63,0,0.513,20.34,0.692,1,2.2,50.58,23.11,Low
EMP_0066,Finance,Junior,12,52.48,4.95,1.88,2,0.505,21.76,0.757,2,2.34,52.38,33.21,Low
EMP_0067,HR,Lead,1,61.29,1.44,0.92,0,0.405,14.45,0.85,1,3.59,30.85,15.12,Low
EMP_0067,HR,Lead,2,63.38,4.09,0.0,1,0.479,19.73,0.88,0,3.19,26.74,15.09,Low
EMP_0067,HR,Lead,3,63.92,4.59,1.47,0,0.454,7.69,0.804,1,3.11,15.02,20.17,Low
EMP_0067,HR,Lead,4,67.35,2.69,1.11,4,0.578,13.95,0.775,1,2.8,38.46,29.36,Low
EMP_0067,HR,Lead,5,67.97,2.13,0.97,0,0.287,11.76,0.875,1,3.4,49.14,10.72,Low
EMP_0067,HR,Lead,6,68.88,2.95,0.78,1,0.617,18.28,0.75,1,3.37,35.09,29.82,Low
EMP_0067,HR,Lead,7,57.35,1.66,0.52,2,0.308,19.02,0.809,0,3.16,34.2,26.19,Low
EMP_0067,HR,Lead,8,66.67,3.84,0.02,1,0.435,22.0,0.823,0,2.76,28.29,21.28,Low
EMP_0067,HR,Lead,9,65.0,4.87,0.17,0,0.255,16.86,0.809,1,4.52,46.0,17.49,Low
EMP_0067,HR,Lead,10,63.09,3.45,1.11,0,0.448,13.84,0.754,0,3.6,30.84,16.81,Low
EMP_0067,HR,Lead,11,52.58,5.19,2.43,1,0.383,22.1,0.652,0,3.28,35.65,34.7,Low
EMP_0067,HR,Lead,12,49.17,3.45,1.65,0,0.682,17.47,0.763,0,2.46,36.96,28.44,Low
EMP_0068,Finance,Lead,1,54.99,4.78,0.71,0,0.165,11.75,0.819,0,4.0,39.98,24.02,Low
EMP_0068,Finance,Lead,2,62.93,4.29,1.25,1,0.51,22.88,0.883,2,4.14,26.23,35.58,Low
EMP_0068,Finance,Lead,3,61.88,3.07,0.14,0,0.264,15.7,0.753,1,3.29,38.4,22.31,Low
EMP_0068,Finance,Lead,4,56.49,3.19,0.8,2,0.462,20.36,0.815,2,3.05,29.39,28.8,Low
EMP_0068,Finance,Lead,5,58.29,4.46,1.19,0,0.354,14.21,0.814,0,3.69,39.96,7.72,Low
EMP_0068,Finance,Lead,6,60.06,1.65,0.87,2,0.454,9.3,0.823,0,3.32,40.55,24.89,Low
EMP_0068,Finance,Lead,7,58.97,2.45,0.45,0,0.514,10.76,0.785,0,3.41,30.56,24.14,Low
EMP_0068,Finance,Lead,8,64.54,2.67,0.63,2,0.538,16.83,0.78,0,2.97,32.33,18.69,Low
EMP_0068,Finance,Lead,9,56.71,3.57,0.74,1,0.448,9.65,0.809,2,3.9,34.27,27.4,Low
EMP_0068,Finance,Lead,10,56.95,4.11,1.99,4,0.444,17.22,0.691,1,2.25,49.12,43.58,Medium
EMP_0068,Finance,Lead,11,63.04,2.01,1.06,5,0.471,20.37,0.811,0,2.56,25.48,25.91,Low
EMP_0068,Finance,Lead,12,51.48,4.59,1.14,1,0.808,21.64,0.722,0,2.51,42.69,36.67,Low
EMP_0069,Finance,Senior,1,53.01,3.58,1.18,1,0.447,25.11,0.712,2,2.7,39.03,21.4,Low
EMP_0069,Finance,Senior,2,57.54,2.75,1.09,2,0.524,17.14,0.767,1,2.74,36.45,33.72,Low
EMP_0069,Finance,Senior,3,51.01,2.84,1.6,3,0.475,13.83,0.886,1,3.37,39.34,26.29,Low
EMP_0069,Finance,Senior,4,55.3,4.84,0.76,3,0.496,16.18,0.778,0,3.18,42.96,26.29,Low
EMP_0069,Finance,Senior,5,52.27,4.7,1.58,2,0.631,24.13,0.717,2,3.06,38.89,39.21,Low
EMP_0069,Finance,Senior,6,55.14,4.29,1.25,3,0.482,20.42,0.755,1,2.83,37.97,38.93,Low
EMP_0069,Finance,Senior,7,56.32,3.96,1.62,3,0.425,15.96,0.753,0,2.99,36.84,31.92,Low
EMP_0069,Finance,Senior,8,50.8,3.7,1.66,2,0.613,12.36,0.783,3,3.17,42.37,25.8,Low
EMP_0069,Finance,Senior,9,53.31,4.68,2.08,1,0.486,22.61,0.703,1,2.12,42.15,29.15,Low
EMP_0069,Finance,Senior,10,57.45,3.71,1.95,3,0.517,30.02,0.831,2,1.98,37.2,36.38,Low
EMP_0069,Finance,Senior,11,47.09,4.2,1.77,2,0.724,32.12,0.631,0,2.92,44.81,39.87,Low
EMP_0069,Finance,Senior,12,55.16,3.81,2.3,2,0.537,24.14,0.691,0,1.96,56.68,33.48,Low
EMP_0070,Finance,Junior,1,56.97,4.54,1.01,4,0.618,19.29,0.798,1,2.72,40.71,27.77,Low
EMP_0070,Finance,Junior,2,57.9,4.58,2.07,0,0.569,7.68,0.806,1,2.72,34.53,22.65,Low
EMP_0070,Finance,Junior,3,58.95,3.84,0.67,6,0.34,23.78,0.81,0,3.38,32.4,34.58,Low
EMP_0070,Finance,Junior,4,48.13,3.9,1.79,0,0.324,18.76,0.723,0,2.32,26.75,36.07,Low
EMP_0070,Finance,Junior,5,62.2,3.02,1.91,0,0.652,13.12,0.8,0,2.03,23.73,36.33,Low
EMP_0070,Finance,Junior,6,55.08,3.36,1.18,2,0.544,26.85,0.831,2,1.4,36.0,29.39,Low
EMP_0070,Finance,Junior,7,53.26,4.9,1.84,4,0.496,18.98,0.751,1,3.07,37.92,35.3,Low
EMP_0070,Finance,Junior,8,47.89,4.09,2.17,1,0.557,21.64,0.759,0,2.33,28.51,42.88,Medium
EMP_0070,Finance,Junior,9,49.21,5.48,1.48,1,0.477,23.85,0.797,1,2.89,43.14,35.54,Low
EMP_0070,Finance,Junior,10,55.6,5.26,1.72,1,0.661,20.89,0.676,0,2.38,39.94,33.15,Low
EMP_0070,Finance,Junior,11,58.53,1.94,2.97,1,0.719,22.67,0.709,0,2.69,27.39,37.97,Low
EMP_0070,Finance,Junior,12,47.09,4.92,2.89,2,0.641,35.85,0.665,1,2.65,48.97,48.11,Medium
EMP_0071,Operations,Junior,1,52.84,3.66,1.67,4,0.716,20.72,0.759,0,1.95,40.68,32.44,Low
EMP_0071,Operations,Junior,2,50.88,4.26,1.04,6,0.542,23.25,0.746,0,2.81,48.67,43.24,Medium
EMP_0071,Operations,Junior,3,52.28,4.39,1.5,1,0.666,23.58,0.642,1,2.15,40.98,32.38,Low
EMP_0071,Operations,Junior,4,49.27,3.79,2.79,2,0.607,22.14,0.73,1,2.51,32.59,34.13,Low
EMP_0071,Operations,Junior,5,52.19,3.9,1.81,2,0.586,20.35,0.716,2,2.46,33.58,32.4,Low
EMP_0071,Operations,Junior,6,48.2,2.85,1.51,1,0.609,21.49,0.773,3,2.43,44.48,31.62,Low
EMP_0071,Operations,Junior,7,51.99,5.54,2.31,5,0.833,28.04,0.71,0,2.27,47.56,49.94,Medium
EMP_0071,Operations,Junior,8,52.48,3.78,1.7,0,0.673,38.49,0.72,0,2.2,48.6,33.24,Low
EMP_0071,Operations,Junior,9,55.35,5.25,2.17,3,0.605,23.34,0.677,1,2.87,41.51,50.93,Medium
EMP_0071,Operations,Junior,10,56.63,5.18,1.29,1,0.479,21.38,0.73,1,3.0,30.87,37.31,Low
EMP_0071,Operations,Junior,11,46.73,4.36,1.67,6,0.721,26.48,0.708,0,1.82,41.46,46.26,Medium
EMP_0071,Operations,Junior,12,44.61,6.04,2.53,4,0.714,36.7,0.676,1,1.8,53.32,50.1,Medium
EMP_0072,Operations,Manager,1,56.43,3.14,0.69,1,0.505,10.12,0.844,0,2.85,44.4,22.54,Low
EMP_0072,Operations,Manager,2,66.39,4.55,0.78,1,0.405,14.53,0.857,1,3.18,37.32,24.49,Low
EMP_0072,Operations,Manager,3,56.61,3.17,0.51,1,0.444,15.44,0.82,3,2.01,34.01,14.74,Low
EMP_0072,Operations,Manager,4,50.96,4.66,0.0,1,0.655,16.66,0.797,0,2.47,32.89,30.56,Low
EMP_0072,Operations,Manager,5,52.24,3.63,0.68,1,0.302,21.6,0.9,1,3.35,29.27,19.96,Low
EMP_0072,Operations,Manager,6,61.12,6.06,1.0,1,0.455,16.35,0.857,1,3.04,30.59,34.12,Low
EMP_0072,Operations,Manager,7,59.23,3.76,0.7,2,0.543,12.16,0.786,1,2.06,23.23,22.85,Low
EMP_0072,Operations,Manager,8,59.44,4.6,1.12,0,0.613,28.88,0.789,2,2.52,40.37,28.8,Low
EMP_0072,Operations,Manager,9,61.08,3.67,1.3,2,0.593,17.4,0.845,2,2.83,22.23,27.55,Low
EMP_0072,Operations,Manager,10,60.34,3.48,1.12,3,0.697,17.09,0.683,1,2.75,39.95,30.17,Low
EMP_0072,Operations,Manager,11,61.65,4.76,2.01,3,0.524,18.69,0.823,2,1.89,42.13,33.54,Low
EMP_0072,Operations,Manager,12,61.41,5.56,2.53,4,0.516,25.22,0.645,0,2.42,36.75,50.98,Medium
EMP_0073,Sales,Senior,1,58.94,3.2,1.33,2,0.407,16.5,0.781,0,3.73,28.22,26.73,Low
EMP_0073,Sales,Senior,2,59.69,3.94,0.88,1,0.416,14.42,0.723,2,2.8,53.89,34.74,Low
EMP_0073,Sales,Senior,3,72.02,4.02,0.39,0,0.489,14.67,0.768,1,2.4,37.64,19.31,Low
EMP_0073,Sales,Senior,4,51.39,3.43,0.87,3,0.583,17.52,0.8,0,3.95,33.66,34.95,Low
EMP_0073,Sales,Senior,5,61.64,4.26,0.98,2,0.526,15.93,0.722,1,3.53,36.85,42.23,Medium
EMP_0073,Sales,Senior,6,57.24,3.97,1.24,1,0.612,18.61,0.726,1,1.75,38.54,36.5,Low
EMP_0073,Sales,Senior,7,58.68,4.35,1.9,5,0.515,19.64,0.851,0,2.85,44.0,43.64,Medium
EMP_0073,Sales,Senior,8,47.53,4.48,1.32,1,0.712,17.31,0.751,0,2.34,44.67,38.87,Low
EMP_0073,Sales,Senior,9,51.36,3.28,1.17,3,0.63,24.81,0.684,0,1.99,34.15,35.24,Low
EMP_0073,Sales,Senior,10,48.05,5.23,1.97,3,0.528,30.94,0.803,0,2.34,33.6,34.76,Low
EMP_0073,Sales,Senior,11,58.57,2.55,1.59,3,0.577,20.43,0.809,1,3.49,36.36,41.47,Medium
EMP_0073,Sales,Senior,12,53.97,3.86,2.08,1,0.692,26.41,0.736,0,2.46,40.8,31.13,Low
EMP_0074,Engineering,Senior,1,68.23,2.23,0.86,0,0.534,11.91,0.864,0,3.26,32.14,14.55,Low
EMP_0074,Engineering,Senior,2,73.07,2.71,1.1,0,0.37,21.01,0.776,0,3.55,19.77,19.67,Low
EMP_0074,Engineering,Senior,3,65.5,3.26,0.79,0,0.093,10.27,0.833,2,3.05,25.63,13.46,Low
EMP_0074,Engineering,Senior,4,65.63,4.48,0.88,3,0.457,12.84,0.763,1,3.25,54.26,31.2,Low
EMP_0074,Engineering,Senior,5,63.4,3.27,1.33,1,0.346,10.0,0.79,0,2.57,11.95,25.42,Low
EMP_0074,Engineering,Senior,6,52.58,2.21,1.11,1,0.237,18.06,0.923,1,3.55,37.97,18.45,Low
EMP_0074,Engineering,Senior,7,55.07,1.67,0.07,0,0.43,13.36,0.792,1,3.87,37.62,14.85,Low
EMP_0074,Engineering,Senior,8,49.27,4.96,1.1,5,0.389,21.47,0.829,1,2.54,40.02,33.28,Low
EMP_0074,Engineering,Senior,9,69.05,2.87,0.24,0,0.421,7.95,0.793,1,4.01,27.95,17.74,Low
EMP_0074,Engineering,Senior,10,62.49,4.18,0.79,2,0.483,18.76,0.755,1,3.29,48.36,22.99,Low
EMP_0074,Engineering,Senior,11,59.74,4.63,1.43,3,0.353,24.23,0.678,1,2.49,33.8,33.57,Low
EMP_0074,Engineering,Senior,12,42.56,4.21,1.72,3,0.468,25.68,0.714,0,2.57,41.07,36.31,Low
EMP_0075,HR,Mid,1,62.42,2.33,0.28,1,0.383,8.9,0.838,0,4.43,17.86,5.79,Low
EMP_0075,HR,Mid,2,59.09,2.27,0.31,1,0.202,14.56,0.888,1,3.01,23.9,29.17,Low
EMP_0075,HR,Mid,3,71.35,3.17,0.46,0,0.335,11.08,0.786,2,4.46,12.91,18.91,Low
EMP_0075,HR,Mid,4,57.55,3.39,0.45,2,0.555,21.71,0.831,1,3.15,35.95,19.7,Low
EMP_0075,HR,Mid,5,58.93,3.54,0.42,0,0.428,6.39,0.793,4,3.98,34.47,24.64,Low
EMP_0075,HR,Mid,6,60.53,3.37,0.28,1,0.321,18.23,0.765,1,2.19,18.3,20.6,Low
EMP_0075,HR,Mid,7,69.17,2.87,0.0,2,0.475,10.17,0.767,0,3.69,37.86,23.81,Low
EMP_0075,HR,Mid,8,48.36,2.92,0.49,0,0.281,5.59,0.82,2,2.93,43.26,23.49,Low
EMP_0075,HR,Mid,9,52.78,2.89,0.0,2,0.409,19.08,0.822,0,4.58,44.85,21.37,Low
EMP_0075,HR,Mid,10,48.75,4.62,1.11,2,0.518,22.68,0.76,0,2.4,25.36,41.66,Medium
EMP_0075,HR,Mid,11,63.91,2.38,0.48,0,0.326,9.33,0.856,1,3.15,22.98,19.48,Low
EMP_0075,HR,Mid,12,60.43,3.71,1.91,5,0.434,26.19,0.757,0,2.04,29.04,42.82,Medium
EMP_0076,HR,Junior,1,42.69,3.6,0.78,6,0.673,22.56,0.774,2,3.07,46.0,33.63,Low
EMP_0076,HR,Junior,2,60.89,3.89,1.64,3,0.495,13.53,0.718,3,2.85,42.99,31.91,Low
EMP_0076,HR,Junior,3,59.63,3.2,2.07,1,0.571,17.54,0.78,1,2.5,38.18,31.79,Low
EMP_0076,HR,Junior,4,57.31,5.21,1.7,0,0.553,12.88,0.745,0,2.4,48.36,34.38,Low
EMP_0076,HR,Junior,5,47.28,4.34,2.66,5,0.54,24.05,0.729,0,2.64,49.5,47.04,Medium
EMP_0076,HR,Junior,6,47.24,3.92,1.78,4,0.565,26.48,0.73,0,2.75,42.07,31.24,Low
EMP_0076,HR,Junior,7,52.72,4.5,2.51,4,0.582,30.57,0.769,0,2.09,50.89,42.57,Medium
EMP_0076,HR,Junior,8,52.11,3.87,1.41,4,0.739,28.96,0.686,0,1.8,35.54,34.29,Low
EMP_0076,HR,Junior,9,55.09,3.92,2.07,1,0.706,23.05,0.734,1,3.1,52.13,33.32,Low
EMP_0076,HR,Junior,10,49.67,5.02,1.62,3,0.613,18.22,0.722,0,1.16,49.81,40.13,Medium
EMP_0076,HR,Junior,11,61.08,3.84,0.79,2,0.555,21.46,0.812,2,3.09,49.55,29.41,Low
EMP_0076,HR,Junior,12,52.9,3.91,2.07,1,0.375,19.75,0.851,3,3.35,46.85,25.08,Low
EMP_0077,Operations,Senior,1,47.21,4.38,1.66,1,0.431,15.74,0.802,0,3.22,37.84,32.8,Low
EMP_0077,Operations,Senior,2,60.79,2.35,1.03,1,0.51,18.46,0.749,0,3.07,29.2,14.42,Low
EMP_0077,Operations,Senior,3,62.22,3.25,0.63,3,0.505,17.96,0.75,1,3.25,33.48,32.89,Low
EMP_0077,Operations,Senior,4,50.52,2.37,2.08,1,0.586,21.25,0.838,0,3.69,20.4,28.77,Low
EMP_0077,Operations,Senior,5,57.5,2.9,1.02,0,0.554,11.87,0.833,0,3.22,20.54,17.78,Low
EMP_0077,Operations,Senior,6,54.45,3.81,1.75,1,0.534,11.36,0.879,3,2.73,38.47,21.11,Low
EMP_0077,Operations,Senior,7,53.91,2.75,0.52,0,0.437,20.31,0.883,2,2.84,29.74,22.84,Low
EMP_0077,Operations,Senior,8,61.33,3.58,1.01,2,0.539,12.23,0.852,1,3.71,26.77,30.23,Low
EMP_0077,Operations,Senior,9,54.86,4.24,2.14,2,0.547,19.26,0.799,1,3.47,23.63,32.23,Low
EMP_0077,Operations,Senior,10,50.93,3.58,1.37,1,0.585,22.41,0.642,1,2.17,42.65,36.45,Low
EMP_0077,Operations,Senior,11,61.84,2.81,1.44,1,0.383,8.01,0.75,0,1.95,32.3,29.67,Low
EMP_0077,Operations,Senior,12,57.06,4.23,1.43,0,0.723,26.0,0.764,2,2.41,47.92,33.54,Low
EMP_0078,Finance,Mid,1,63.71,3.66,0.63,1,0.387,14.46,0.92,0,3.44,15.81,21.25,Low
EMP_0078,Finance,Mid,2,63.24,1.6,0.83,0,0.401,13.06,0.799,1,2.59,41.09,31.36,Low
EMP_0078,Finance,Mid,3,56.58,4.02,0.43,0,0.575,21.37,0.817,1,3.76,35.45,23.67,Low
EMP_0078,Finance,Mid,4,62.29,2.16,0.54,1,0.262,7.05,0.831,1,3.35,37.19,24.57,Low
EMP_0078,Finance,Mid,5,66.77,2.79,0.22,3,0.262,10.37,0.8,1,3.3,27.11,27.42,Low
EMP_0078,Finance,Mid,6,65.73,2.83,0.37,0,0.505,14.38,0.807,0,3.47,24.94,23.67,Low
EMP_0078,Finance,Mid,7,54.37,4.84,0.56,2,0.34,7.53,0.795,1,2.92,22.98,24.45,Low
EMP_0078,Finance,Mid,8,53.97,1.92,1.95,1,0.469,12.17,0.799,0,3.49,32.58,24.44,Low
EMP_0078,Finance,Mid,9,63.06,3.03,1.56,0,0.549,20.54,0.779,1,2.36,30.23,18.55,Low
EMP_0078,Finance,Mid,10,62.97,2.08,1.14,1,0.431,17.86,0.839,4,3.96,24.58,21.63,Low
EMP_0078,Finance,Mid,11,60.5,4.42,1.27,1,0.412,14.86,0.715,1,2.86,34.65,21.03,Low
EMP_0078,Finance,Mid,12,58.55,2.81,0.8,0,0.579,29.35,0.806,0,2.8,22.5,24.62,Low
EMP_0079,Finance,Junior,1,64.39,1.95,0.66,1,0.177,16.57,0.843,1,4.34,20.2,16.0,Low
EMP_0079,Finance,Junior,2,58.59,2.08,0.21,0,0.36,8.61,0.88,0,3.86,25.14,21.08,Low
EMP_0079,Finance,Junior,3,67.32,3.02,0.76,1,0.422,9.59,0.839,1,3.31,34.71,19.22,Low
EMP_0079,Finance,Junior,4,60.25,2.5,0.59,0,0.351,7.74,0.829,0,3.99,19.81,18.62,Low
EMP_0079,Finance,Junior,5,53.15,3.03,0.56,2,0.603,4.83,0.782,0,3.79,33.72,40.62,Medium
EMP_0079,Finance,Junior,6,55.86,3.76,0.6,1,0.261,16.69,0.812,1,5.1,26.37,25.85,Low
EMP_0079,Finance,Junior,7,57.66,4.29,0.83,0,0.509,19.51,0.816,2,3.72,26.9,36.36,Low
EMP_0079,Finance,Junior,8,63.29,3.09,1.02,1,0.597,15.54,0.843,0,3.48,29.12,17.1,Low
EMP_0079,Finance,Junior,9,50.63,2.88,0.34,0,0.334,10.5,0.861,4,3.59,17.66,17.55,Low
EMP_0079,Finance,Junior,10,63.61,2.98,1.67,2,0.485,22.74,0.791,0,3.77,39.46,36.6,Low
EMP_0079,Finance,Junior,11,66.09,2.05,1.61,2,0.481,16.73,0.838,1,3.26,29.88,25.21,Low
EMP_0079,Finance,Junior,12,55.49,4.24,0.57,3,0.498,17.91,0.683,0,3.03,40.4,37.9,Low
EMP_0080,Operations,Senior,1,53.94,4.26,2.43,4,0.651,26.93,0.735,1,2.48,41.67,38.75,Low
EMP_0080,Operations,Senior,2,59.56,3.93,1.09,1,0.446,16.45,0.767,1,2.37,43.0,15.96,Low
EMP_0080,Operations,Senior,3,52.3,4.97,1.64,3,0.671,21.48,0.657,0,2.83,44.01,39.51,Low
EMP_0080,Operations,Senior,4,49.38,3.37,1.58,5,0.391,23.88,0.667,0,3.68,40.94,37.91,Low
EMP_0080,Operations,Senior,5,65.67,4.89,0.83,4,0.718,18.85,0.747,4,1.95,58.94,30.66,Low
EMP_0080,Operations,Senior,6,52.11,4.71,2.53,1,0.535,31.6,0.703,1,2.57,62.52,42.34,Medium
EMP_0080,Operations,Senior,7,61.64,4.49,1.83,3,0.618,19.0,0.768,1,1.38,39.0,41.23,Medium
EMP_0080,Operations,Senior,8,47.95,4.34,1.69,1,0.494,20.46,0.73,0,2.88,32.64,37.6,Low
EMP_0080,Operations,Senior,9,45.37,5.07,2.18,4,0.745,15.96,0.758,0,2.75,58.41,43.16,Medium
EMP_0080,Operations,Senior,10,50.57,4.35,1.73,0,0.568,32.47,0.649,2,2.62,36.21,41.66,Medium
EMP_0080,Operations,Senior,11,53.85,4.63,2.5,1,0.668,17.26,0.719,1,2.73,49.51,31.63,Low
EMP_0080,Operations,Senior,12,48.63,4.31,2.04,4,0.691,32.94,0.617,0,2.94,38.66,39.2,Low
EMP_0081,Operations,Manager,1,52.74,3.3,0.67,2,0.327,13.88,0.744,1,2.5,43.17,31.49,Low
EMP_0081,Operations,Manager,2,57.1,3.66,1.5,1,0.559,19.36,0.789,3,2.3,27.93,22.42,Low
EMP_0081,Operations,Manager,3,60.5,4.47,0.96,2,0.65,13.41,0.773,0,2.88,42.72,21.82,Low
EMP_0081,Operations,Manager,4,59.73,2.99,1.16,2,0.718,14.71,0.724,0,1.92,52.39,35.07,Low
EMP_0081,Operations,Manager,5,51.69,3.71,1.15,3,0.49,22.02,0.883,2,2.9,36.32,25.82,Low
EMP_0081,Operations,Manager,6,49.15,3.83,0.96,3,0.571,23.55,0.727,0,3.38,35.1,30.66,Low
EMP_0081,Operations,Manager,7,53.4,4.56,2.18,4,0.649,15.86,0.812,1,3.15,32.45,47.75,Medium
EMP_0081,Operations,Manager,8,57.33,2.8,2.38,2,0.459,22.19,0.819,2,2.26,25.37,23.34,Low
EMP_0081,Operations,Manager,9,58.61,3.07,1.45,3,0.544,23.91,0.808,0,2.76,38.43,30.25,Low
EMP_0081,Operations,Manager,10,53.88,3.54,1.89,2,0.45,26.9,0.766,0,2.17,43.7,30.95,Low
EMP_0081,Operations,Manager,11,43.54,4.7,0.6,4,0.45,12.83,0.695,0,1.73,34.89,31.86,Low
EMP_0081,Operations,Manager,12,45.66,6.04,1.89,3,0.523,34.22,0.645,1,1.89,50.35,55.86,Medium
EMP_0082,Finance,Mid,1,58.3,4.12,1.32,2,0.601,31.85,0.828,1,2.31,44.03,25.67,Low
EMP_0082,Finance,Mid,2,59.5,5.53,1.12,4,0.725,19.53,0.842,2,2.98,34.19,35.11,Low
EMP_0082,Finance,Mid,3,49.01,3.84,2.19,3,0.426,24.88,0.782,1,2.7,48.44,31.85,Low
EMP_0082,Finance,Mid,4,48.35,4.36,1.83,0,0.759,21.25,0.84,1,2.92,39.41,34.1,Low
EMP_0082,Finance,Mid,5,53.36,3.86,2.26,3,0.528,23.77,0.678,1,3.4,36.58,39.17,Low
EMP_0082,Finance,Mid,6,54.4,5.89,2.17,2,0.606,10.56,0.645,0,3.06,38.91,38.39,Low
EMP_0082,Finance,Mid,7,56.13,5.31,2.72,5,0.664,29.42,0.619,0,1.99,43.87,55.17,Medium
EMP_0082,Finance,Mid,8,55.44,4.81,1.23,3,0.59,19.78,0.744,0,3.01,39.24,33.51,Low
EMP_0082,Finance,Mid,9,48.51,6.2,2.44,1,0.718,26.98,0.672,1,1.63,49.65,47.31,Medium
EMP_0082,Finance,Mid,10,50.87,5.9,1.42,5,0.67,27.84,0.703,0,1.99,43.55,39.42,Low
EMP_0082,Finance,Mid,11,59.88,6.16,2.67,2,0.585,25.82,0.781,1,2.24,45.27,41.36,Medium
EMP_0082,Finance,Mid,12,42.73,5.39,2.67,7,0.64,24.95,0.558,0,1.63,64.09,58.51,Medium
EMP_0083,Marketing,Senior,1,56.48,5.04,1.1,2,0.545,19.04,0.802,2,3.29,39.02,31.94,Low
EMP_0083,Marketing,Senior,2,47.48,4.15,1.37,2,0.538,13.06,0.803,0,3.47,40.36,36.31,Low
EMP_0083,Marketing,Senior,3,55.61,2.94,1.2,1,0.612,21.85,0.827,3,1.67,47.3,32.56,Low
EMP_0083,Marketing,Senior,4,56.27,3.25,0.72,1,0.144,14.44,0.661,3,3.32,32.02,30.15,Low
EMP_0083,Marketing,Senior,5,54.77,3.64,2.3,7,0.566,24.5,0.819,1,2.76,38.56,39.86,Low
EMP_0083,Marketing,Senior,6,53.13,3.78,1.92,1,0.577,16.2,0.743,0,2.25,42.9,28.36,Low
EMP_0083,Marketing,Senior,7,53.63,4.0,2.01,1,0.669,21.51,0.728,4,3.26,52.01,39.2,Low
EMP_0083,Marketing,Senior,8,60.09,4.7,1.41,0,0.572,20.72,0.719,0,3.13,31.57,25.54,Low
EMP_0083,Marketing,Senior,9,61.27,3.15,1.39,2,0.671,22.16,0.791,1,1.86,39.5,31.57,Low
EMP_0083,Marketing,Senior,10,41.71,5.43,2.99,4,0.728,20.52,0.665,1,2.15,45.44,49.75,Medium
EMP_0083,Marketing,Senior,11,50.12,3.8,0.62,3,0.502,22.12,0.753,1,2.62,37.3,21.38,Low
EMP_0083,Marketing,Senior,12,44.43,5.95,3.16,5,0.724,31.06,0.66,0,2.41,53.98,47.15,Medium
EMP_0084,Marketing,Manager,1,60.74,3.75,0.5,0,0.187,13.5,0.827,0,3.55,29.47,18.27,Low
EMP_0084,Marketing,Manager,2,62.63,3.06,0.58,3,0.511,14.14,0.851,0,4.42,27.41,33.2,Low
EMP_0084,Marketing,Manager,3,63.46,3.7,0.07,1,0.489,17.67,0.861,2,2.89,21.5,19.94,Low
EMP_0084,Marketing,Manager,4,55.62,2.92,0.44,0,0.643,15.57,0.78,3,3.52,14.73,17.06,Low
EMP_0084,Marketing,Manager,5,59.44,3.63,1.34,0,0.612,12.99,0.775,2,2.93,19.86,30.09,Low
EMP_0084,Marketing,Manager,6,55.32,2.48,1.71,2,0.481,22.23,0.802,1,4.37,31.41,30.86,Low
EMP_0084,Marketing,Manager,7,62.4,3.45,0.44,1,0.476,10.77,0.801,2,3.51,35.9,30.94,Low
EMP_0084,Marketing,Manager,8,66.18,4.47,1.69,2,0.616,10.56,0.725,0,2.57,42.35,33.95,Low
EMP_0084,Marketing,Manager,9,54.59,3.53,1.05,2,0.551,17.63,0.804,0,3.25,33.51,32.76,Low
EMP_0084,Marketing,Manager,10,51.81,3.55,2.04,1,0.605,22.94,0.662,0,3.26,48.79,41.4,Medium
EMP_0084,Marketing,Manager,11,57.24,4.75,2.1,4,0.725,24.28,0.636,0,2.62,31.07,44.86,Medium
EMP_0084,Marketing,Manager,12,54.91,2.62,1.26,1,0.549,19.75,0.814,0,2.39,49.45,31.32,Low
EMP_0085,Finance,Junior,1,63.53,4.97,1.72,2,0.641,20.12,0.691,0,2.43,48.92,38.73,Low
EMP_0085,Finance,Junior,2,60.11,4.44,0.67,8,0.412,18.68,0.654,3,2.33,25.94,36.19,Low
EMP_0085,Finance,Junior,3,52.79,2.93,1.24,2,0.499,18.62,0.695,0,2.28,40.73,33.13,Low
